created_at,label,category,tokenization,full_text,id_str,favorite_count,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Wed Sep 12 15:50:25 +0000 2012,1.0,neutral,"['turut', 'duka', 'bagi', 'korban', 'musibah', 'banjir', 'bandang', 'di', 'sumbar']",turut berduka bagi korban musibah banjir bandang di sumbar,245912256586596353,0,,,in,DKI Jakarta,0,0,1,https://twitter.com/majiza_putra/status/245912256586596353,260638349,majiza_putra
Wed Sep 12 15:46:05 +0000 2012,1.0,neutral,"['3', 'rt', 'rmzulkipli', '1', 'rt', 'kepadamudotcom', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'sumbar', 'tetap', 'siaga', 'httptcohhkbivdm']",3 rt rmzulkipli 1 rt kepadamudotcom andi arief peralatan evakuasi banjir bandang sumbar tetap disiagakan http tcohhkbivdm,245911165497139200,0,,,in,"Bumi Aksara, Semesta Selatan ☯",0,0,0,https://twitter.com/IndraJPiliang/status/245911165497139200,101156777,IndraJPiliang
Wed Sep 12 15:23:46 +0000 2012,1.0,evacuation route,"['saya', 'sama', 'tim', 'fsldk', 'peduli', 'puskomda', 'fsldk', 'sumbar', 'dari', 'sore', 'hngga', 'sekarang', 'sudah', 'sisir', 'dari', 'lokasi', 'bencana', 'banjir', 'bandang', 'padang']",saya bersama tim fsldk peduli puskomda fsldk sumbar dari sore hngga sekarang sudah menyisiri dari lokasi bencana banjir bandang padang,245905550683017216,0,,,in,"Padang, Indonesia",0,0,0,https://twitter.com/edoandrefson89/status/245905550683017216,92042550,edoandrefson89
Wed Sep 12 15:02:10 +0000 2012,1.0,neutral,"['rt', 'kepadamudotcom', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'sumbar', 'tetap', 'siaga', 'httptcosl4fxkfx', 'palangmerah']",rt kepadamudotcom andi arief peralatan evakuasi banjir bandang sumbar tetap disiagakan http tcosl4fxkfx palangmerah,245900115284459520,0,,,in,Nusantara,0,0,0,https://twitter.com/InfoBansos/status/245900115284459520,403676687,InfoBansos
Wed Sep 12 15:00:07 +0000 2012,1.0,neutral,"['turut', 'duka', 'untuk', 'korban', 'banjir', 'bandang', 'yang', 'jadi', 'lagi', 'di', 'padang', 'sumbar', 'dear', 'scorpions', 'mari', 'kita', 'bantu', 'saudara', 'kita']",turut berduka untuk korban banjir bandang yang terjadi lagi di padang sumbar dear scorpions mari kita bantu saudara kita,245899597011120131,0,,,in,,0,0,0,https://twitter.com/scorpuin/status/245899597011120131,611869622,scorpuin
Wed Sep 12 14:56:35 +0000 2012,1.0,medical emergency,"['andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcomdhllsjd', 'via', 'kepadamudotcom']",andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcomdhllsjd via kepadamudotcom,245898710482026496,0,,,in,,0,0,0,https://twitter.com/Temanggung2/status/245898710482026496,603603101,Temanggung2
Wed Sep 12 14:56:35 +0000 2012,1.0,medical emergency,"['andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'andi', 'arief', 'staf', 'khusus', 'presiden', 'pada', 'httptcod7wiedwc']",andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan andi arief staf khusus presiden pada http tcod7wiedwc,245898709513146368,0,,,in,Sumsel-Lampung-Jakarta,0,0,0,https://twitter.com/KartikaPrananda/status/245898709513146368,322407730,KartikaPrananda
Wed Sep 12 14:56:35 +0000 2012,1.0,medical emergency,"['httptcos1epncf6', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcoplo0xxxf']",http tcos1epncf6 andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcoplo0xxxf,245898708858851329,0,,,in,INDONESIA,0,0,0,https://twitter.com/PPK_KOSGORO/status/245898708858851329,419649252,PPK_KOSGORO
Wed Sep 12 14:48:07 +0000 2012,1.0,medical emergency,"['andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcoy93gtxsq', 'lewat', 'sharethis']",andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcoy93gtxsq lewat sharethis,245896579268087808,0,,,in,lampung,0,0,0,https://twitter.com/Sayutiraden/status/245896579268087808,213551811,Sayutiraden
Wed Sep 12 14:34:22 +0000 2012,1.0,medical emergency,"['rt', 'warninggempa', 'rt', 'kepadamudotcom', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcovgmoeuc3']",rt warninggempa rt kepadamudotcom andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcovgmoeuc3,245893117692219393,0,,,in,around the world,0,0,0,https://twitter.com/ilhamhd59/status/245893117692219393,85542608,ilhamhd59
Wed Sep 12 14:24:50 +0000 2012,1.0,medical emergency,"['kepadamudotcom', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcopvorlb2n']",kepadamudotcom andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcopvorlb2n,245890718831374338,0,,,in,Padang Panjang - Sumbar,0,0,0,https://twitter.com/taganapdpanjang/status/245890718831374338,598904150,taganapdpanjang
Wed Sep 12 14:18:01 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'kembali', 'terjang', 'batu', 'busuak', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcolec3ffxo']",banjir bandang kembali menerjang batu busuak klik sumbar portal berita sumatera barat http tcolec3ffxo,245889002719285248,0,,,in,Padang - Sumatera Barat,0,0,3,https://twitter.com/kliksumbar/status/245889002719285248,250986337,kliksumbar
Wed Sep 12 14:17:24 +0000 2012,1.0,medical emergency,"['kepadamudotcom', 'andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcow4ilvpzz']",kepadamudotcom andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcow4ilvpzz,245888848737992704,0,,,in,Indonesia,0,0,0,https://twitter.com/biem_tr/status/245888848737992704,179825876,biem_tr
Wed Sep 12 14:15:04 +0000 2012,1.0,medical emergency,"['kepadamudotcom', 'alat', 'evakuasi', 'banjir', 'bandang', 'sumbar', 'tetap', 'siaga', 'httptcoy0dodd4a', 'iwanpiliang', 'febridiansyah', 'waspadabencana']",kepadamudotcom peralatan evakuasi banjir bandang sumbar tetap disiagakan http tcoy0dodd4a iwanpiliang febridiansyah waspadabencana,245888259270524928,0,,kepadamudotcom,in,Sumsel-Lampung-Jakarta,0,0,1,https://twitter.com/KartikaPrananda/status/245888259270524928,322407730,KartikaPrananda
Wed Sep 12 14:04:21 +0000 2012,1.0,medical emergency,"['andi', 'arief', 'alat', 'evakuasi', 'banjir', 'bandang', 'di', 'sumbar', 'tetap', 'siaga', 'httptcowfisfuzr']",andi arief peralatan evakuasi banjir bandang di sumbar tetap disiagakan http tcowfisfuzr,245885563142549505,0,,,in,Indonesia,0,0,5,https://twitter.com/kepadamudotcom/status/245885563142549505,392392970,kepadamudotcom
Wed Sep 12 13:47:26 +0000 2012,1.0,neutral,"['masih', 'banjir', 'bandang', 'di', 'padang', 'sumbar']",masih banjir bandang di padang sumbar,245881305676525568,0,,,in,Padang - Pekanbaru,0,0,0,https://twitter.com/abahhafidz1/status/245881305676525568,783643916,abahhafidz1
Wed Sep 12 13:13:57 +0000 2012,1.0,neutral,"['rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'cont', 'httptco0stw4uhh']",rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang cont http tco0stw4uhh,245872879898591233,0,,,in,,0,0,0,https://twitter.com/pinggembul/status/245872879898591233,237120726,pinggembul
Wed Sep 12 13:12:38 +0000 2012,1.0,neutral,"['kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon', 'prayformiminechofon']",kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon prayformiminechofon,245872548556963841,0,,,in,,0,0,0,https://twitter.com/fitrahalil/status/245872548556963841,128799102,fitrahalil
Wed Sep 12 13:09:30 +0000 2012,1.0,neutral,"['ciyus', 'rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon']",ciyus rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon,245871762678632449,0,,,in,"Bandung, Indonesia",0,0,0,https://twitter.com/mudasaktip/status/245871762678632449,177609102,mudasaktip
Wed Sep 12 12:56:56 +0000 2012,1.0,neutral,"['turut', 'simpati', 'atas', 'musibah', 'banjir', 'bandang', 'di', 'padang', 'sumbar', 'moga', 'beri', 'tabah', 'amp', 'kuat', 'doa', 'kita', 'sama', 'mereka', 'prayforpadang']",turut simpati atas musibah banjir bandang di padang sumbar semoga diberikan ketabahan amp kekuatan doa kita bersama mereka prayforpadang,245868599577804800,0,,,in,"Depok, Jawa Barat",0,0,0,https://twitter.com/Sarahfzia/status/245868599577804800,120006385,Sarahfzia
Wed Sep 12 12:52:31 +0000 2012,1.0,neutral,"['mksh', 'mimin', 'rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'httptcofr5ic3j9']",mksh mimin rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang http tcofr5ic3j9,245867486598287360,0,,,in,"Padang , West Sumatera",0,0,0,https://twitter.com/LuthfiCC/status/245867486598287360,374101951,LuthfiCC
Wed Sep 12 12:51:14 +0000 2012,1.0,neutral,"['lw', 'serius', 'minrt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'httptco9vxszxkn']",lw seriusan min rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar http tco9vxszxkn,245867163125153792,0,,,in,Indonesia,0,0,0,https://twitter.com/putraramsala/status/245867163125153792,396406852,putraramsala
Wed Sep 12 12:50:41 +0000 2012,1.0,neutral,"['rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'httptcohqydscw2']",rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar http tcohqydscw2,245867026961272832,0,,,in,Jakarta,0,0,0,https://twitter.com/agungsprd/status/245867026961272832,455764084,agungsprd
Wed Sep 12 12:48:53 +0000 2012,1.0,neutral,"['follow', 'inforanahminang', 'infosumbar', 'rt', 'yolandaniez', 'bener', 'di', 'sumbar', 'ada', 'banjir', 'bandang']",follow inforanahminang infosumbar rt yolandaniez bener di sumbar ada banjir bandang,245866572244197376,0,,yolandaniez,in,"Duri, Riau, Indonesia",0,0,0,https://twitter.com/info_DURI/status/245866572244197376,324249599,info_DURI
Wed Sep 12 12:46:52 +0000 2012,1.0,neutral,"['aminn', 'rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'karena', 'tadi', 'liat', 'foto2', 'muka']",aminn rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang karena tadi liat foto2 permukaan,245866065480011776,0,,UnitedMansion,in,East Kalimantan,0,0,0,https://twitter.com/DeckyRsdnsyh/status/245866065480011776,522042150,DeckyRsdnsyh
Wed Sep 12 12:46:39 +0000 2012,1.0,neutral,"['turut', 'simpati', 'atas', 'musibah', 'banjir', 'bandang', 'di', 'padang', 'sumbar', 'moga', 'beri', 'tabah', 'amp', 'kuat', 'doa', 'kita', 'sama', 'mereka', 'prayforpadang']",turut simpati atas musibah banjir bandang di padang sumbar semoga diberikan ketabahan amp kekuatan doa kita bersama mereka prayforpadang,245866011197321217,0,,,in,Indonesia,0,0,22,https://twitter.com/FCBKaskus/status/245866011197321217,213702614,FCBKaskus
Wed Sep 12 12:46:12 +0000 2012,1.0,neutral,"['amin', 'rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'karena', 'tadi', 'liat', 'foto2', 'muka']",amin rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang karena tadi liat foto2 permukaan,245865899133902849,0,,,in,.......,0,0,0,https://twitter.com/rizki1234/status/245865899133902849,101952805,rizki1234
Wed Sep 12 12:45:23 +0000 2012,1.0,neutral,"['prayforpadang', 'rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon']",prayforpadang rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon,245865690148507648,0,,,in,Jakarta,0,0,0,https://twitter.com/cliq_java/status/245865690148507648,63785117,cliq_java
Wed Sep 12 12:42:41 +0000 2012,1.0,neutral,"['kampung', 'ane', 'rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'karena', 'tadi', 'liat', 'foto2', 'pe']",kampung ane rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang karena tadi liat foto2 pe,245865011606585344,0,,,in,"Atambua, Indonesia",0,0,0,https://twitter.com/fadlyanwrtm/status/245865011606585344,78609142,fadlyanwrtm
Wed Sep 12 12:42:38 +0000 2012,1.0,neutral,"['selamat', 'mimin', 'echofon', 'rt', 'kaskusunited', 'yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'karena']",selamatkan mimin echofon rt kaskusunited yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang karena,245864999703150592,0,,,in,Indonesia,0,0,0,https://twitter.com/muftimove/status/245864999703150592,139654636,muftimove
Wed Sep 12 12:41:18 +0000 2012,1.0,neutral,"['yah', 'pokok', 'doa', 'aja', 'bagi', 'yang', 'di', 'sumbar', 'moga2', 'ngga', 'jadi', 'banjir', 'bandang', 'karena', 'tadi', 'liat', 'foto2', 'muka', 'kali', 'mulai', 'luap']",yah pokoknya berdoa aja bagi yang di sumbar moga2 ngga terjadi banjir bandang karena tadi liat foto2 permukaan kali mulai peluap,245864664322424832,0,,,in,Indonesia,0,3,20,https://twitter.com/UnitedMansion/status/245864664322424832,165188691,UnitedMansion
Wed Sep 12 12:39:40 +0000 2012,1.0,neutral,"['ciyus', 'miapah', 'rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon']",ciyus miapah rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon,245864253054124032,0,,,in,T u m a r i t i s,0,0,0,https://twitter.com/smpk_rbk/status/245864253054124032,153754970,smpk_rbk
Wed Sep 12 12:39:13 +0000 2012,1.0,neutral,"['juta', 'doa', 'untuk', 'mimin', 'rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon']",sejuta doa untuk mimin rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon,245864137849204736,0,,UnitedMansion,in,,0,0,0,https://twitter.com/Nurulhaziza/status/245864137849204736,357196962,Nurulhaziza
Wed Sep 12 12:39:03 +0000 2012,1.0,neutral,"['rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'cont', 'httptcojnptro2v']",rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar cont http tcojnptro2v,245864098179461120,0,,,in,"Tanggulangin, Sidoarjo",0,0,0,https://twitter.com/Kaito_Firman/status/245864098179461120,420759946,Kaito_Firman
Wed Sep 12 12:38:07 +0000 2012,1.0,neutral,"['sadis', 'hanyut', 'rt', 'kaskusunited', 'telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon']",sadis hanyut rt kaskusunited setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon,245863860848959488,0,,,in,,0,0,0,https://twitter.com/afrizaladinur/status/245863860848959488,458385528,afrizaladinur
Wed Sep 12 12:37:31 +0000 2012,1.0,neutral,"['sumbar', 'duka', 'lagi', 'ada', 'banjir', 'bandang', 'gunuang', 'pangilun', 'padang', 'nunggu', 'inpo', 'lebih', 'lanjut', 'dr', 'infosumbar', 'ato', 'minangsedunia']",sumbar berduka lagi ada banjir bandang gunuang pangilun padang nunggu inpo lebih lanjut dr infosumbar ato minangsedunia,245863712282533888,0,,,in,Kupang,0,0,0,https://twitter.com/yudayummi/status/245863712282533888,108529619,yudayummi
Wed Sep 12 12:37:11 +0000 2012,1.0,neutral,"['telah', 'sakit', 'kabar', 'sekarang', 'hanyut', 'karena', 'banjir', 'bandang', 'di', 'sumbar', 'prayformiminechofon', 'prayformiminechofon', 'prayformiminechofon']",setelah sakit kabarnya sekarang hanyut karena banjir bandang di sumbar prayformiminechofon prayformiminechofon prayformiminechofon,245863626433511425,0,,,in,Indonesia,0,6,22,https://twitter.com/UnitedMansion/status/245863626433511425,165188691,UnitedMansion
Wed Sep 12 12:12:44 +0000 2012,1.0,neutral,"['melvey m', 'telah', 'jadi', 'banjir', 'bandang', 'di', 'koto', 'panjang', 'batu', 'busuk', 'camat', 'pauh', 'padangsumbar', 'moga', 'tdk', 'ada', 'korban', 'jiwa']",melvey_m telah terjadi banjir bandang di koto panjang batu busuk kecamatan pauh padangsumbar semoga tdk ada korban jiwa,245857474677194753,0,,,in,,0,0,0,https://twitter.com/nhadi89/status/245857474677194753,198425622,nhadi89
Wed Sep 12 12:07:51 +0000 2012,1.0,neutral,"['pusdalops', 'pb', 'sumbarbanjir', 'bandang', 'padangdarurat']",pusdalops pb sumbar banjir bandang padang darurat,245856244785631232,0,,,in,,0,0,0,https://twitter.com/bayans3/status/245856244785631232,600993571,bayans3
Wed Sep 12 12:00:06 +0000 2012,1.0,neutral,"['moga', 'banjir', 'bandang', 'di', 'padang', 'bisa', 'cepat', 'suruh', 'sabar', 'ya', 'adik', 'rekso', 'protokol', '2012', 'sumbar']",semoga banjir bandang di padang bisa cepat suruh sabar ya adik rekso protokol 2012 sumbar,245854296053280768,0,,,in,"ÜT: -6.29995,106.90836",0,0,0,https://twitter.com/putriiiap/status/245854296053280768,83565067,putriiiap
Wed Sep 12 11:55:27 +0000 2012,1.0,neutral,"['pray', 'sumbar', 'banjir', 'bandang', 'smoga', 'gak', 'parah', 'sprti', 'kemarin']",pray sumbar banjir bandang smoga gak parah sprti kemarin,245853126370918400,0,,,in,jambi,0,0,0,https://twitter.com/OryJagung/status/245853126370918400,375445099,OryJagung
Wed Sep 12 11:45:57 +0000 2012,1.0,neutral,"['kini', 'di', 'lokasi', 'banjir', 'bandang', 'banda', 'gadang', 'nanggalo', 'air', 'sdh', 'setinggi', 'dada', 'org', 'dws', 'dan', 'paruh', 'rumah', 'sdh', 'rendam', 'banjir', 'info', 'sumbar']",kini di lokasi banjir bandang banda gadang nanggalo air sdh setinggi dada org dws dan separuh rumah sdh terendam banjir info sumbar,245850734225129473,1,,,in,Indonesia,0,0,2,https://twitter.com/maghriza/status/245850734225129473,62522232,maghriza
Wed Sep 12 11:43:29 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'part', '2', 'telah', 'tiba', 'kembali', 'di', 'lokasi', 'yg', 'sama', 'limau', 'manih', 'padang', 'sumbar']",banjir bandang part 2 telah tiba kembali di lokasi yg sama limau manih padang sumbar,245850114101477376,0,,,in,RIAU,0,0,0,https://twitter.com/sardi_sihombing/status/245850114101477376,540024800,sardi_sihombing
Wed Sep 12 11:15:41 +0000 2012,1.0,neutral,"['masalahbanjir', 'bandang', 'akan', 'kembali', 'inisudah', 'di', 'warning', 'oleh', 'sekber', 'cinta', 'alam', 'sumbarbpbd', 'sumbar', 'cont', 'httptcotjgbtxv']",masalah banjir bandang akan kembali ini sudah di warning oleh sekber pecinta alam sumbar bpbd sumbar cont http tcotjgbtxv,245843116337270784,0,,,in,"ÜT: -0.8942767,100.3528775",0,0,0,https://twitter.com/jeffri_tsg/status/245843116337270784,43081356,jeffri_tsg
Wed Sep 12 11:05:37 +0000 2012,1.0,neutral,"['hahaha', 'tempat', 'tinggal', 'ke2', 'andograzy', 'wanita', 'ter', 'update', 'tentang', 'sumbar', 'rt', 'trianandaputri', 'padang', 'banjir', 'bandang']",hahaha tempat tinggal ke2 andograzy wanita ter update tentang sumbar rt trianandaputri padang banjir bandang,245840585464897536,0,,,in,,0,0,0,https://twitter.com/trianandaPUTRI/status/245840585464897536,231005237,trianandaPUTRI
Wed Sep 12 10:40:31 +0000 2012,1.0,water,"['amin', 'mufthi', 'banjir', 'bandang', 'kembali', 'jadi', 'di', 'padang', 'sumbar', 'saat', 'daerah2', 'lain', 'kemarau', 'dan', 'langka', 'air', 'moga', 'tidak', 'ada', 'korban', 'di', 'sana']",amin mufthi banjir bandang kembali terjadi di padang sumbar saat daerah2 lain kemarau dan langka air semoga tidak ada korban di sana,245834265965780992,0,,mufthi,in,Jakarta Capital Region,0,0,0,https://twitter.com/andreasTJ/status/245834265965780992,34592901,andreasTJ
Wed Sep 12 10:30:21 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'warga', 'cemas', 'banjir', 'bandang', 'httptcoc5e8mafl']",warta sumbar warga cemas banjir bandang http tcoc5e8mafl,245831710401507328,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/245831710401507328,533715877,WartaSumbar
Wed Sep 12 10:13:27 +0000 2012,1.0,water,"['banjir', 'bandang', 'kembali', 'jadi', 'di', 'padang', 'sumbar', 'di', 'saat', 'daerah2', 'lain', 'kemarau', 'dan', 'langka', 'air', 'moga', 'tidak', 'ada', 'korban', 'di', 'sana']",banjir bandang kembali terjadi di padang sumbar di saat daerah2 lain kemarau dan langka air semoga tidak ada korban di sana,245827457742159872,0,,,in,"ÜT: -6.3205632,106.8870486",0,1,0,https://twitter.com/mufthi/status/245827457742159872,46088564,mufthi
Wed Sep 12 10:13:14 +0000 2012,1.0,neutral,"['rt', 'edoandrefson', 'dapat', 'info', 'banjir', 'bandang', 'di', 'ranji', 'amp', 'koto', 'panjang', 'limau', 'manis', 'padang', 'sumbar', 'ranahminang', 'httptcon25jyq3c']",rt edoandrefson dapat info banjir bandang di kuranji amp koto panjang limau manis padang sumbar ranahminang http tcon25jyq3c,245827403094573056,0,https://pbs.twimg.com/media/A2lX5tWCYAArC0e.jpg,,in,Ranah Minang & Rantau,0,0,2,https://twitter.com/AnakRantauMng/status/245827403094573056,230105766,AnakRantauMng
Wed Sep 12 10:08:02 +0000 2012,1.0,neutral,"['via', 'edoandrefson', 'dapat', 'info', 'banjir', 'bandang', 'di', 'ranji', 'amp', 'koto', 'panjang', 'limau', 'manis', 'padang', 'sumbar', 'ranahminang', 'httptcoozisofst']",via edoandrefson dapat info banjir bandang di kuranji amp koto panjang limau manis padang sumbar ranahminang http tcoozisofst,245826093079220224,0,https://pbs.twimg.com/media/A2lX5tWCYAArC0e.jpg,,in,"Sumbar, Indonesia",0,1,9,https://twitter.com/InfoRanahMinang/status/245826093079220224,542347745,InfoRanahMinang
Tue Sep 11 11:28:08 +0000 2012,1.0,neutral,"['sekber', 'pa', 'banjir', 'bandang', 'karena', 'bala', 'liar', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcoahx2uvmc']",sekber pa banjir bandang karena pembalakan liar klik sumbar portal berita sumatera barat http tcoahx2uvmc,245483863722319873,0,,,in,Padang - Sumatera Barat,0,0,0,https://twitter.com/kliksumbar/status/245483863722319873,250986337,kliksumbar
Mon Sep 10 11:13:02 +0000 2012,1.0,neutral,"['sekber', 'pa', 'sumbar', 'ungkap', 'misteri', 'banjir', 'bandang', 'httptcogo5vfv2c']",sekber pa sumbar ungkap misteri banjir bandang http tcogo5vfv2c,245117676832292864,0,,,in,Sumatera Barat,0,0,0,https://twitter.com/KabaKampuang/status/245117676832292864,248571024,KabaKampuang
Mon Sep 10 09:31:17 +0000 2012,1.0,neutral,"['rt', 'sekber', 'pa', 'sumbar', 'ungkap', 'misteri', 'banjir', 'bandang', 'baniir', 'bandang', 'yang', 'landa', 'kota', 'padang', 'yang', 'sumber', 'dari', 'httptco1p5kyn8j']",rt sekber pa sumbar ungkap misteri banjir bandang baniir bandang yang melanda kota padang yang bersumber dari http tco1p5kyn8j,245092067884269568,0,,,in,Dima bumi dipijak | INDONESIA,0,0,0,https://twitter.com/tweetMinang/status/245092067884269568,340881708,tweetMinang
Mon Sep 10 09:07:02 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'sekber', 'pa', 'sumbar', 'ungkap', 'misteri', 'banjir', 'bandang', 'httptcoyxl5heex']",warta sumbar sekber pa sumbar ungkap misteri banjir bandang http tcoyxl5heex,245085968347062272,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/245085968347062272,533715877,WartaSumbar
Thu Sep 06 10:01:02 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'bnpb', 'serah', 'bantu', 'untuk', 'korban', 'banjir', 'bandang', 'httptcofbyhycsq']",warta sumbar bnpb serahkan bantuan untuk korban banjir bandang http tcofbyhycsq,243650004194037760,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/243650004194037760,533715877,WartaSumbar
Wed Aug 29 16:44:20 +0000 2012,1.0,food,"['sedikit', 'informasi', 'buat', 'mimikers', 'tanggal', '18', 'agustus', '2012', 'kemaren', 'kita', 'udah', 'bagi', 'sumbang', 'buat', 'para', 'korban', 'banjir', 'bandang', 'di', 'sumbar']",sedikit informasi buat mimikers tanggal 18 agustus 2012 kemaren kita udah bagikan sumbangan buat para korban banjir bandang di sumbar,240852393783345152,0,,,in,Jln.samudra 32 taplau,0,0,0,https://twitter.com/shiromilk_pdg/status/240852393783345152,561188915,shiromilk_pdg
Mon Aug 27 17:28:44 +0000 2012,1.0,evacuation route,"['gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcoyvssomzk']",gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcoyvssomzk,240138794056167424,0,,,in,Europe,0,0,0,https://twitter.com/fieldi99/status/240138794056167424,84798099,fieldi99
